seqnames,start,end,width,gen,ID,study
chr7,136597251,136598425,1175,,chimpanzee,SNIFFLES
chr7,136597251,136600047,2797,,chimpanzee,SNIFFLES
chr7,137324320,137324381,62,,chimpanzee,SNIFFLES
chr7,138830215,138830569,355,,chimpanzee,SNIFFLES
chr7,144759555,144763154,3600,,chimpanzee,SNIFFLES
chr4,82894061,82894706,646,,chimpanzee,SNIFFLES
chr7,32652196,32652611,416,,chimpanzee,SNIFFLES
chr8,5259663,5260067,405,,chimpanzee,SNIFFLES
chr8,6297863,6299769,1907,,chimpanzee,SNIFFLES
chr8,9218477,9219012,536,,chimpanzee,SNIFFLES
chr8,9255608,9255916,309,,chimpanzee,SNIFFLES
chr8,16286245,16304011,17767,,chimpanzee,SNIFFLES
chr8,20174933,20175000,68,,chimpanzee,SNIFFLES
chr8,23101092,23133853,32762,,chimpanzee,SNIFFLES
chr8,42414829,42415030,202,,chimpanzee,SNIFFLES
chr8,46322247,46326755,4509,,chimpanzee,SNIFFLES
chr8,46322239,46322585,347,,chimpanzee,SNIFFLES
chr8,46865541,46921896,56356,,chimpanzee,SNIFFLES
chr8,49454241,49462011,7771,,chimpanzee,SNIFFLES
chr8,55493301,55494427,1127,,chimpanzee,SNIFFLES
chr8,58695205,58695833,629,,chimpanzee,SNIFFLES
chr8,64336661,64336776,116,,chimpanzee,SNIFFLES
chr8,67573690,67574248,559,,chimpanzee,SNIFFLES
chr8,72111385,72111629,245,,chimpanzee,SNIFFLES
chr8,77398393,77399951,1559,,chimpanzee,SNIFFLES
chr8,77850123,77850512,390,,chimpanzee,SNIFFLES
chr8,79748713,79749051,339,,chimpanzee,SNIFFLES
chr8,79748713,79753621,4909,,chimpanzee,SNIFFLES
chr8,82651093,82651426,334,,chimpanzee,SNIFFLES
chr8,83994722,83995223,502,,chimpanzee,SNIFFLES
chr8,85650387,85838890,188504,,chimpanzee,SNIFFLES
chr8,85664223,85731331,67109,,chimpanzee,SNIFFLES
chr8,85664223,85725161,60939,,chimpanzee,SNIFFLES
chr8,85664223,85728246,64024,,chimpanzee,SNIFFLES
chr8,89071656,89072683,1028,,chimpanzee,SNIFFLES
chr8,89301223,89301727,505,,chimpanzee,SNIFFLES
chr8,92026836,92027152,317,,chimpanzee,SNIFFLES
chr8,92026836,92027152,317,,chimpanzee,SNIFFLES
chr8,93259942,93261000,1059,,chimpanzee,SNIFFLES
chr8,93887611,123169435,29281825,,chimpanzee,SNIFFLES
chr8,98587225,98587494,270,,chimpanzee,SNIFFLES
chr8,98843909,98844194,286,,chimpanzee,SNIFFLES
chr8,99982471,99982725,255,,chimpanzee,SNIFFLES
chr8,106021853,106022233,381,,chimpanzee,SNIFFLES
chr8,106593199,106593753,555,,chimpanzee,SNIFFLES
chr8,107796114,107796318,205,,chimpanzee,SNIFFLES
chr8,108242532,108242827,296,,chimpanzee,SNIFFLES
chr8,110001974,110002018,45,,chimpanzee,SNIFFLES
chr8,110962497,110962528,32,,chimpanzee,SNIFFLES
chr8,111193776,111194239,464,,chimpanzee,SNIFFLES
chr8,111802372,111802831,460,,chimpanzee,SNIFFLES
chr8,111802706,111802864,159,,chimpanzee,SNIFFLES
chr8,114177227,114178212,986,,chimpanzee,SNIFFLES
chr8,117825074,117826268,1195,,chimpanzee,SNIFFLES
chr8,117908792,117909627,836,,chimpanzee,SNIFFLES
chr8,120405964,120406937,974,,chimpanzee,SNIFFLES
chr8,120406850,120408375,1526,,chimpanzee,SNIFFLES
chr8,120961569,120963492,1924,,chimpanzee,SNIFFLES
chr8,123097126,123242523,145398,,chimpanzee,SNIFFLES
chr8,129478807,129479058,252,,chimpanzee,SNIFFLES
chr8,133178013,133178313,301,,chimpanzee,SNIFFLES
chr8,135555717,136050329,494613,,chimpanzee,SNIFFLES
chr8,137129204,137129562,359,,chimpanzee,SNIFFLES
chr8,137719886,137720040,155,,chimpanzee,SNIFFLES
chr8,137719895,137721380,1486,,chimpanzee,SNIFFLES
chr8,137974047,137974157,111,,chimpanzee,SNIFFLES
chr8,143906646,143913208,6563,,chimpanzee,SNIFFLES
chr8,143906646,143912376,5731,,chimpanzee,SNIFFLES
chr8,143969630,143970687,1058,,chimpanzee,SNIFFLES
chr9,681681,68285221,67603541,,chimpanzee,SNIFFLES
chr9,79401,68364209,68284809,,chimpanzee,SNIFFLES
chr9,91890,68338110,68246221,,chimpanzee,SNIFFLES
chr9,661910,41023629,40361720,,chimpanzee,SNIFFLES
chr9,5370139,5389131,18993,,chimpanzee,SNIFFLES
chr9,5370139,5371422,1284,,chimpanzee,SNIFFLES
chr9,8198484,8198572,89,,chimpanzee,SNIFFLES
chr9,17479670,17482247,2578,,chimpanzee,SNIFFLES
chr9,17479670,17484165,4496,,chimpanzee,SNIFFLES
chr9,24455896,24456111,216,,chimpanzee,SNIFFLES
chr9,28305707,28305838,132,,chimpanzee,SNIFFLES
chr9,28305703,28307257,1555,,chimpanzee,SNIFFLES
chr9,28796350,28796703,354,,chimpanzee,SNIFFLES
chr9,30304928,30312959,8032,,chimpanzee,SNIFFLES
chr9,30304928,30305070,143,,chimpanzee,SNIFFLES
chr9,30308834,30309646,813,,chimpanzee,SNIFFLES
chr9,30308834,30312960,4127,,chimpanzee,SNIFFLES
chr9,31427900,31429613,1714,,chimpanzee,SNIFFLES
chr9,32133171,32133464,294,,chimpanzee,SNIFFLES
chr9,34071808,34072258,451,,chimpanzee,SNIFFLES
chr9,41080497,68364202,27283706,,chimpanzee,SNIFFLES
chr9,41091949,68338110,27246162,,chimpanzee,SNIFFLES
chr9,41229378,63818361,22588984,,chimpanzee,SNIFFLES
chr9,41291075,63770999,22479925,,chimpanzee,SNIFFLES
chr9,42376436,66888016,24511581,,chimpanzee,SNIFFLES
chr9,62799867,63818361,1018495,,chimpanzee,SNIFFLES
chr9,74283223,74283474,252,,chimpanzee,SNIFFLES
chr9,85580253,85580438,186,,chimpanzee,SNIFFLES
chr9,88034028,88041922,7895,,chimpanzee,SNIFFLES
chr9,92062210,92203898,141689,,chimpanzee,SNIFFLES
chr9,96669063,96669134,72,,chimpanzee,SNIFFLES
chr9,96994514,100423048,3428535,,chimpanzee,SNIFFLES
chr9,101842956,101843209,254,,chimpanzee,SNIFFLES
chr9,103172776,103173822,1047,,chimpanzee,SNIFFLES
chr9,107939094,107940141,1048,,chimpanzee,SNIFFLES
chr9,111555817,111556629,813,,chimpanzee,SNIFFLES
chr9,114452421,114459056,6636,,chimpanzee,SNIFFLES
chr9,123976373,123991038,14666,,chimpanzee,SNIFFLES
chr9,128077516,137204082,9126567,,chimpanzee,SNIFFLES
chr9,131597371,131598685,1315,,chimpanzee,SNIFFLES
chr9,133217428,133242149,24722,,chimpanzee,SNIFFLES
chr1,180999,248946423,248765425,,chimpanzee,SNIFFLES
chr5,7900133,7900409,277,,chimpanzee,SNIFFLES
chr10,2965155,2965466,312,,chimpanzee,SNIFFLES
chr10,5483095,5483295,201,,chimpanzee,SNIFFLES
chr10,5483095,5486607,3513,,chimpanzee,SNIFFLES
chr10,11450234,11450842,609,,chimpanzee,SNIFFLES
chr10,16310509,16310771,263,,chimpanzee,SNIFFLES
chr10,26570664,27316831,746168,,chimpanzee,SNIFFLES
chr10,31374725,31374923,199,,chimpanzee,SNIFFLES
chr10,31374725,31374917,193,,chimpanzee,SNIFFLES
chr10,35744812,35749999,5188,,chimpanzee,SNIFFLES
chr10,37102417,37111122,8706,,chimpanzee,SNIFFLES
chr10,45091263,45092074,812,,chimpanzee,SNIFFLES
chr10,45333154,45333948,795,,chimpanzee,SNIFFLES
chr10,45806552,50021993,4215442,,chimpanzee,SNIFFLES
chr10,46283273,47379458,1096186,,chimpanzee,SNIFFLES
chr10,47379458,47382345,2888,,chimpanzee,SNIFFLES
chr10,49843293,50731503,888211,,chimpanzee,SNIFFLES
chr10,52227651,52227991,341,,chimpanzee,SNIFFLES
chr10,55010667,55010800,134,,chimpanzee,SNIFFLES
chr10,56841870,56848595,6726,,chimpanzee,SNIFFLES
chr10,56846760,56850084,3325,,chimpanzee,SNIFFLES
chr10,57994176,57994699,524,,chimpanzee,SNIFFLES
chr10,67896937,67897324,388,,chimpanzee,SNIFFLES
chr10,70377262,70378568,1307,,chimpanzee,SNIFFLES
chr10,75667263,75667479,217,,chimpanzee,SNIFFLES
chr10,84646206,84646276,71,,chimpanzee,SNIFFLES
chr10,84902811,84904214,1404,,chimpanzee,SNIFFLES
chr10,85222512,85222736,225,,chimpanzee,SNIFFLES
chr10,91443588,91446030,2443,,chimpanzee,SNIFFLES
chr10,109274257,109274519,263,,chimpanzee,SNIFFLES
chr10,109274391,109276027,1637,,chimpanzee,SNIFFLES
chr10,112455788,112455974,187,,chimpanzee,SNIFFLES
chr10,116127963,116128051,89,,chimpanzee,SNIFFLES
chr10,116500424,116500864,441,,chimpanzee,SNIFFLES
chr10,125150779,125151037,259,,chimpanzee,SNIFFLES
chr10,127720812,127720911,100,,chimpanzee,SNIFFLES
chr11,1894046,1939856,45811,,chimpanzee,SNIFFLES
chr11,3348410,3350111,1702,,chimpanzee,SNIFFLES
chr11,4212182,4273945,61764,,chimpanzee,SNIFFLES
chr11,4256208,4323057,66850,,chimpanzee,SNIFFLES
chr11,7777532,7778146,615,,chimpanzee,SNIFFLES
chr11,7778164,7781064,2901,,chimpanzee,SNIFFLES
chr11,18106571,18107967,1397,,chimpanzee,SNIFFLES
chr11,29994448,29995232,785,,chimpanzee,SNIFFLES
chr11,39596048,39596339,292,,chimpanzee,SNIFFLES
chr11,42359269,42359416,148,,chimpanzee,SNIFFLES
chr11,47428336,47428633,298,,chimpanzee,SNIFFLES
chr11,49332594,89397564,40064971,,chimpanzee,SNIFFLES
chr11,54582422,54594294,11873,,chimpanzee,SNIFFLES
chr11,59277818,59282723,4906,,chimpanzee,SNIFFLES
chr11,72696290,72696446,157,,chimpanzee,SNIFFLES
chr11,73741805,73741941,137,,chimpanzee,SNIFFLES
chr11,86134539,86134642,104,,chimpanzee,SNIFFLES
chr11,87953504,87953561,58,,chimpanzee,SNIFFLES
chr11,88478095,88478846,752,,chimpanzee,SNIFFLES
chr11,98441821,98442597,777,,chimpanzee,SNIFFLES
chr11,100424801,100424846,46,,chimpanzee,SNIFFLES
chr11,104539476,104539715,240,,chimpanzee,SNIFFLES
chr11,104989713,104994007,4295,,chimpanzee,SNIFFLES
chr11,104989713,104990256,544,,chimpanzee,SNIFFLES
chr11,105231654,105232469,816,,chimpanzee,SNIFFLES
chr11,109681010,109681582,573,,chimpanzee,SNIFFLES
chr11,114501804,114502124,321,,chimpanzee,SNIFFLES
chr11,115707914,115709100,1187,,chimpanzee,SNIFFLES
chr11,121951587,121951996,410,,chimpanzee,SNIFFLES
chr11,132616332,132638390,22059,,chimpanzee,SNIFFLES
chr13,75552417,75552689,273,,chimpanzee,SNIFFLES
chr6,113885247,113886176,930,,chimpanzee,SNIFFLES
chr12,1009774,1010312,539,,chimpanzee,SNIFFLES
chr12,3380398,3380650,253,,chimpanzee,SNIFFLES
chr12,3429787,3429912,126,,chimpanzee,SNIFFLES
chr12,6663844,21724360,15060517,,chimpanzee,SNIFFLES
chr12,7237306,7237551,246,,chimpanzee,SNIFFLES
chr12,9480091,31198363,21718273,,chimpanzee,SNIFFLES
chr12,10579337,10579693,357,,chimpanzee,SNIFFLES
chr12,15439226,15454763,15538,,chimpanzee,SNIFFLES
chr12,15439226,15447116,7891,,chimpanzee,SNIFFLES
chr12,19386314,19386523,210,,chimpanzee,SNIFFLES
chr12,20810108,67987724,47177617,,chimpanzee,SNIFFLES
chr12,28656357,28673013,16657,,chimpanzee,SNIFFLES
chr12,31733104,31734904,1801,,chimpanzee,SNIFFLES
chr12,31734775,31734906,132,,chimpanzee,SNIFFLES
chr12,37713069,37740095,27027,,chimpanzee,SNIFFLES
chr12,40993757,40995517,1761,,chimpanzee,SNIFFLES
chr12,42451478,42454060,2583,,chimpanzee,SNIFFLES
chr12,47453994,47511232,57239,,chimpanzee,SNIFFLES
chr12,49788830,49789047,218,,chimpanzee,SNIFFLES
chr12,55142604,55142890,287,,chimpanzee,SNIFFLES
chr12,56164001,95974239,39810239,,chimpanzee,SNIFFLES
chr12,58423070,58426080,3011,,chimpanzee,SNIFFLES
chr12,60782112,60782453,342,,chimpanzee,SNIFFLES
chr12,67120742,67178077,57336,,chimpanzee,SNIFFLES
chr12,68833552,68835097,1546,,chimpanzee,SNIFFLES
chr12,74972387,74972700,314,,chimpanzee,SNIFFLES
chr12,78318499,101697933,23379435,,chimpanzee,SNIFFLES
chr12,84029610,84029653,44,,chimpanzee,SNIFFLES
chr12,84390518,84391305,788,,chimpanzee,SNIFFLES
chr12,84391182,84391314,133,,chimpanzee,SNIFFLES
chr12,86845556,86857785,12230,,chimpanzee,SNIFFLES
chr12,91408973,91409172,200,,chimpanzee,SNIFFLES
chr12,92231430,92232078,649,,chimpanzee,SNIFFLES
chr12,92541805,92543348,1544,,chimpanzee,SNIFFLES
chr12,94912539,94912709,171,,chimpanzee,SNIFFLES
chr12,103026828,103028095,1268,,chimpanzee,SNIFFLES
chr12,103026828,103028095,1268,,chimpanzee,SNIFFLES
chr12,104429602,104429718,117,,chimpanzee,SNIFFLES
chr12,105429560,105430555,996,,chimpanzee,SNIFFLES
chr12,107573546,107573609,64,,chimpanzee,SNIFFLES
chr12,111927589,111930951,3363,,chimpanzee,SNIFFLES
chr12,111927589,111928190,602,,chimpanzee,SNIFFLES
chr12,121368555,121368966,412,,chimpanzee,SNIFFLES
chr12,122441501,122443936,2436,,chimpanzee,SNIFFLES
chr12,125448546,125448987,442,,chimpanzee,SNIFFLES
chr12,131132275,131521483,389209,,chimpanzee,SNIFFLES
chrX,25496970,25497115,146,,chimpanzee,SNIFFLES
chr5,176182765,177689728,1506964,,chimpanzee,SNIFFLES
chr6,170607937,170608178,242,,chimpanzee,SNIFFLES
chr13,22826884,22827185,302,,chimpanzee,SNIFFLES
chr13,40565839,40566266,428,,chimpanzee,SNIFFLES
chr13,43456198,43456253,56,,chimpanzee,SNIFFLES
chr13,45864291,45864418,128,,chimpanzee,SNIFFLES
chr13,50504982,50505542,561,,chimpanzee,SNIFFLES
chr13,51601321,51601356,36,,chimpanzee,SNIFFLES
chr13,51623812,51625750,1939,,chimpanzee,SNIFFLES
chr13,54306572,54309958,3387,,chimpanzee,SNIFFLES
chr13,54309808,54309997,190,,chimpanzee,SNIFFLES
chr13,54499403,54499449,47,,chimpanzee,SNIFFLES
chr13,55182829,55183144,316,,chimpanzee,SNIFFLES
chr13,58112530,58114289,1760,,chimpanzee,SNIFFLES
chr13,58114145,58114817,673,,chimpanzee,SNIFFLES
chr13,58717505,58718463,959,,chimpanzee,SNIFFLES
chr13,60845455,60847556,2102,,chimpanzee,SNIFFLES
chr13,61906788,61907096,309,,chimpanzee,SNIFFLES
chr13,62796799,62799138,2340,,chimpanzee,SNIFFLES
chr13,62798700,62799138,439,,chimpanzee,SNIFFLES
chr13,62798700,62803224,4525,,chimpanzee,SNIFFLES
chr13,65106869,65184077,77209,,chimpanzee,SNIFFLES
chr13,65283157,65285082,1926,,chimpanzee,SNIFFLES
chr13,65285079,65285995,917,,chimpanzee,SNIFFLES
chr13,66750364,66750445,82,,chimpanzee,SNIFFLES
chr13,67776292,67776441,150,,chimpanzee,SNIFFLES
chr13,73633614,73633684,71,,chimpanzee,SNIFFLES
chr13,81728120,81728280,161,,chimpanzee,SNIFFLES
chr13,82339461,82339662,202,,chimpanzee,SNIFFLES
chr13,82339464,82344097,4634,,chimpanzee,SNIFFLES
chr13,82353400,82358728,5329,,chimpanzee,SNIFFLES
chr13,82353410,82364652,11243,,chimpanzee,SNIFFLES
chr13,82699409,82699810,402,,chimpanzee,SNIFFLES
chr13,84754181,84754556,376,,chimpanzee,SNIFFLES
chr13,85025441,85026201,761,,chimpanzee,SNIFFLES
chr13,88431841,88432696,856,,chimpanzee,SNIFFLES
chr13,90626942,90629062,2121,,chimpanzee,SNIFFLES
chr13,104100164,104100720,557,,chimpanzee,SNIFFLES
chr13,105110522,105113531,3010,,chimpanzee,SNIFFLES
chr13,105625836,105625906,71,,chimpanzee,SNIFFLES
chr13,107439643,107440631,989,,chimpanzee,SNIFFLES
chr13,112247585,112248088,504,,chimpanzee,SNIFFLES
chr13,114056463,114056840,378,,chimpanzee,SNIFFLES
chr18,22993312,23001586,8275,,chimpanzee,SNIFFLES
chr13,68096621,68096842,222,,chimpanzee,SNIFFLES
chr14,18661986,19669406,1007421,,chimpanzee,SNIFFLES
chr14,20042039,20042935,897,,chimpanzee,SNIFFLES
chr14,22173002,85063079,62890078,,chimpanzee,SNIFFLES
chr14,23788688,23798077,9390,,chimpanzee,SNIFFLES
chr14,24341598,24341998,401,,chimpanzee,SNIFFLES
chr14,24492861,24499611,6751,,chimpanzee,SNIFFLES
chr14,29292058,29293043,986,,chimpanzee,SNIFFLES
chr14,35287589,53754018,18466430,,chimpanzee,SNIFFLES
chr14,35912540,35922499,9960,,chimpanzee,SNIFFLES
chr14,37736144,37737362,1219,,chimpanzee,SNIFFLES
chr14,39511037,39518572,7536,,chimpanzee,SNIFFLES
chr14,39511037,39516922,5886,,chimpanzee,SNIFFLES
chr14,48220957,48222796,1840,,chimpanzee,SNIFFLES
chr14,49248158,49248572,415,,chimpanzee,SNIFFLES
chr14,55323917,55324239,323,,chimpanzee,SNIFFLES
chr14,59073545,59073745,201,,chimpanzee,SNIFFLES
chr14,63864761,63870220,5460,,chimpanzee,SNIFFLES
chr14,68137446,68137692,247,,chimpanzee,SNIFFLES
chr14,69905611,69908229,2619,,chimpanzee,SNIFFLES
chr14,69907955,69908234,280,,chimpanzee,SNIFFLES
chr14,71806825,71807297,473,,chimpanzee,SNIFFLES
chr14,73779574,73779877,304,,chimpanzee,SNIFFLES
chr14,76267014,76267389,376,,chimpanzee,SNIFFLES
chr14,83968622,83968897,276,,chimpanzee,SNIFFLES
chr14,85850429,85850499,71,,chimpanzee,SNIFFLES
chr14,91551668,91551965,298,,chimpanzee,SNIFFLES
chr14,92178500,92178563,64,,chimpanzee,SNIFFLES
chr14,93193082,93193244,163,,chimpanzee,SNIFFLES
chr14,93459679,93460030,352,,chimpanzee,SNIFFLES
chr14,93459969,93460046,78,,chimpanzee,SNIFFLES
chr14,94941071,94942093,1023,,chimpanzee,SNIFFLES
chr14,96755502,96755866,365,,chimpanzee,SNIFFLES
chr14,96755533,96761389,5857,,chimpanzee,SNIFFLES
chr14,102678295,102678694,400,,chimpanzee,SNIFFLES
chr3,87253710,87254519,810,,chimpanzee,SNIFFLES
chr6,154067221,154067377,157,,chimpanzee,SNIFFLES
chr15,26305716,26307158,1443,,chimpanzee,SNIFFLES
chr15,31060742,31062597,1856,,chimpanzee,SNIFFLES
chr15,37276655,37278709,2055,,chimpanzee,SNIFFLES
chr15,40795881,40796951,1071,,chimpanzee,SNIFFLES
chr15,42633177,42633321,145,,chimpanzee,SNIFFLES
chr15,44857549,45026632,169084,,chimpanzee,SNIFFLES
chr15,50629107,50630131,1025,,chimpanzee,SNIFFLES
chr15,51972164,51972418,255,,chimpanzee,SNIFFLES
chr15,51972165,51972418,254,,chimpanzee,SNIFFLES
chr15,56223748,56224038,291,,chimpanzee,SNIFFLES
chr15,59280131,59280209,79,,chimpanzee,SNIFFLES
chr15,77908511,78749760,841250,,chimpanzee,SNIFFLES
chr15,90299526,90300018,493,,chimpanzee,SNIFFLES
chr16,1806348,2140979,334632,,chimpanzee,SNIFFLES
chr16,2851456,11924721,9073266,,chimpanzee,SNIFFLES
chr16,11469078,11469249,172,,chimpanzee,SNIFFLES
chr16,15839997,16169812,329816,,chimpanzee,SNIFFLES
chr16,16116120,16219662,103543,,chimpanzee,SNIFFLES
chr16,16231686,18582052,2350367,,chimpanzee,SNIFFLES
chr16,21868523,22544607,676085,,chimpanzee,SNIFFLES
chr16,26240968,26242034,1067,,chimpanzee,SNIFFLES
chr16,26554846,26554934,89,,chimpanzee,SNIFFLES
chr16,27204996,27205947,952,,chimpanzee,SNIFFLES
chr16,28471888,28699523,227636,,chimpanzee,SNIFFLES
chr16,28478020,28708465,230446,,chimpanzee,SNIFFLES
chr16,28918064,28918617,554,,chimpanzee,SNIFFLES
chr16,29248817,29249232,416,,chimpanzee,SNIFFLES
chr16,30186988,30187842,855,,chimpanzee,SNIFFLES
chr16,35130043,35131738,1696,,chimpanzee,SNIFFLES
chr16,35804638,35806464,1827,,chimpanzee,SNIFFLES
chr16,55601756,55607727,5972,,chimpanzee,SNIFFLES
chr16,57286177,57286480,304,,chimpanzee,SNIFFLES
chr16,58003431,58003519,89,,chimpanzee,SNIFFLES
chr16,61522839,61522885,47,,chimpanzee,SNIFFLES
chr16,63368831,63369102,272,,chimpanzee,SNIFFLES
chr16,63373262,63373470,209,,chimpanzee,SNIFFLES
chr16,69608272,69608600,329,,chimpanzee,SNIFFLES
chr16,75204667,75222748,18082,,chimpanzee,SNIFFLES
chr16,79270226,79270294,69,,chimpanzee,SNIFFLES
chr16,88080014,88080135,122,,chimpanzee,SNIFFLES
chrX,4534611,4536997,2387,,chimpanzee,SNIFFLES
chr17,5982839,5983105,267,,chimpanzee,SNIFFLES
chr17,8027672,49543142,41515471,,chimpanzee,SNIFFLES
chr17,8027673,49543141,41515469,,chimpanzee,SNIFFLES
chr17,13914108,13916272,2165,,chimpanzee,SNIFFLES
chr17,13914103,13917767,3665,,chimpanzee,SNIFFLES
chr17,14232853,14239269,6417,,chimpanzee,SNIFFLES
chr17,16689545,20912792,4223248,,chimpanzee,SNIFFLES
chr17,18048369,18375057,326689,,chimpanzee,SNIFFLES
chr17,20320460,20912792,592333,,chimpanzee,SNIFFLES
chr17,20525196,20708967,183772,,chimpanzee,SNIFFLES
chr17,20912793,20914579,1787,,chimpanzee,SNIFFLES
chr17,27225180,30586138,3360959,,chimpanzee,SNIFFLES
chr17,27829111,27837898,8788,,chimpanzee,SNIFFLES
chr17,28101309,28104405,3097,,chimpanzee,SNIFFLES
chr17,28103870,28104415,546,,chimpanzee,SNIFFLES
chr17,28103870,28105858,1989,,chimpanzee,SNIFFLES
chr17,43279717,43322334,42618,,chimpanzee,SNIFFLES
chr17,43556474,43557645,1172,,chimpanzee,SNIFFLES
chr17,45323334,45323812,479,,chimpanzee,SNIFFLES
chr17,45513547,47053699,1540153,,chimpanzee,SNIFFLES
chr17,45577327,47015212,1437886,,chimpanzee,SNIFFLES
chr17,53126738,53132017,5280,,chimpanzee,SNIFFLES
chr17,53126738,53127462,725,,chimpanzee,SNIFFLES
chr17,53562427,53593530,31104,,chimpanzee,SNIFFLES
chr17,60160635,60160777,143,,chimpanzee,SNIFFLES
chr17,61668155,61668375,221,,chimpanzee,SNIFFLES
chr17,65133292,65133436,145,,chimpanzee,SNIFFLES
chr17,74136087,74136510,424,,chimpanzee,SNIFFLES
chr17,74490481,74490741,261,,chimpanzee,SNIFFLES
chr17,80499534,80499610,77,,chimpanzee,SNIFFLES
chr17,82907425,82908163,739,,chimpanzee,SNIFFLES
chr5,143306722,143307354,633,,chimpanzee,SNIFFLES
chr18,2835151,38394175,35559025,,chimpanzee,SNIFFLES
chr18,15184060,15271822,87763,,chimpanzee,SNIFFLES
chr18,24685246,24685453,208,,chimpanzee,SNIFFLES
chr18,27707269,27707352,84,,chimpanzee,SNIFFLES
chr18,27770189,27771683,1495,,chimpanzee,SNIFFLES
chr18,41290405,41290677,273,,chimpanzee,SNIFFLES
chr18,57218711,57949923,731213,,chimpanzee,SNIFFLES
chr18,65118391,65118446,56,,chimpanzee,SNIFFLES
chr18,67362185,67362227,43,,chimpanzee,SNIFFLES
chr18,67978942,67987729,8788,,chimpanzee,SNIFFLES
chr18,67978942,67979298,357,,chimpanzee,SNIFFLES
chr18,68401533,68402231,699,,chimpanzee,SNIFFLES
chr18,68888018,68888258,241,,chimpanzee,SNIFFLES
chr18,70408344,70408438,95,,chimpanzee,SNIFFLES
chr18,70608984,70609340,357,,chimpanzee,SNIFFLES
chr18,78160633,78160733,101,,chimpanzee,SNIFFLES
chr18,80097611,80098617,1007,,chimpanzee,SNIFFLES
chr19,1899604,1900429,826,,chimpanzee,SNIFFLES
chr19,3451921,3451967,47,,chimpanzee,SNIFFLES
chr19,5906469,5907927,1459,,chimpanzee,SNIFFLES
chr19,10258352,10258518,167,,chimpanzee,SNIFFLES
chr19,12026512,12029120,2609,,chimpanzee,SNIFFLES
chr19,16057641,16057785,145,,chimpanzee,SNIFFLES
chr19,19751126,19751385,260,,chimpanzee,SNIFFLES
chr19,21574571,21595129,20559,,chimpanzee,SNIFFLES
chr19,24113289,24113896,608,,chimpanzee,SNIFFLES
chr19,30172912,30172969,58,,chimpanzee,SNIFFLES
chr19,33166969,33167753,785,,chimpanzee,SNIFFLES
chr19,34389894,34390117,224,,chimpanzee,SNIFFLES
chr19,34615753,34618597,2845,,chimpanzee,SNIFFLES
chr19,34725521,34727680,2160,,chimpanzee,SNIFFLES
chr19,34727539,34727699,161,,chimpanzee,SNIFFLES
chr19,39560196,39687005,126810,,chimpanzee,SNIFFLES
chr19,44886932,44887018,87,,chimpanzee,SNIFFLES
chr19,50143589,50623502,479914,,chimpanzee,SNIFFLES
chr19,54278186,54573282,295097,,chimpanzee,SNIFFLES
chr20,5573375,5573518,144,,chimpanzee,SNIFFLES
chr20,8852094,8853443,1350,,chimpanzee,SNIFFLES
chr20,10807817,10808435,619,,chimpanzee,SNIFFLES
chr20,18565829,18566665,837,,chimpanzee,SNIFFLES
chr20,20470440,20470769,330,,chimpanzee,SNIFFLES
chr20,29822765,29878241,55477,,chimpanzee,SNIFFLES
chr20,31379130,31381784,2655,,chimpanzee,SNIFFLES
chr20,40648400,40649369,970,,chimpanzee,SNIFFLES
chr20,42515685,42516267,583,,chimpanzee,SNIFFLES
chr20,42516170,42516277,108,,chimpanzee,SNIFFLES
chr20,55101562,55101913,352,,chimpanzee,SNIFFLES
chr20,57722631,57722706,76,,chimpanzee,SNIFFLES
chr20,58785172,58787057,1886,,chimpanzee,SNIFFLES
chr20,59457694,59457751,58,,chimpanzee,SNIFFLES
chr21,10269869,10324327,54459,,chimpanzee,SNIFFLES
chr21,14912907,14913055,149,,chimpanzee,SNIFFLES
chr21,15717515,15717921,407,,chimpanzee,SNIFFLES
chr21,17049099,17051252,2154,,chimpanzee,SNIFFLES
chr21,20450434,20451250,817,,chimpanzee,SNIFFLES
chr21,22019384,22020775,1392,,chimpanzee,SNIFFLES
chr21,22346402,22373272,26871,,chimpanzee,SNIFFLES
chr21,22373160,22373272,113,,chimpanzee,SNIFFLES
chr21,25124440,25131850,7411,,chimpanzee,SNIFFLES
chr21,25131850,25132260,411,,chimpanzee,SNIFFLES
chr21,25638407,25638570,164,,chimpanzee,SNIFFLES
chr21,26001844,26002386,543,,chimpanzee,SNIFFLES
chr21,26198820,26198992,173,,chimpanzee,SNIFFLES
chr21,29702075,29702327,253,,chimpanzee,SNIFFLES
chr21,29702075,29703541,1467,,chimpanzee,SNIFFLES
chr21,31902162,31902522,361,,chimpanzee,SNIFFLES
chr21,40300232,40301056,825,,chimpanzee,SNIFFLES
chr21,42140279,42140980,702,,chimpanzee,SNIFFLES
